sample	role	relative_path	source_path	size_bytes	status
S5_1	sample_qc	S5_1/downstream.log	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_1/downstream.log	15165	present
S5_1	sample_qc	S5_1/prepare_velocyto.log	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_1/prepare_velocyto.log	573	present
S5_1	sample_qc	S5_1/remote_cellbender_driver.log	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_1/remote_cellbender_driver.log	5858	present
S5_1	star_qc	S5_1/run/Log.out	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_1/run/Log.out	905272	present
S5_1	star_qc	S5_1/run/Log.final.out	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_1/run/Log.final.out	3338	present
S5_1	star_qc	S5_1/run/Log.progress.out	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_1/run/Log.progress.out	3550	present
S5_1	star_qc	S5_1/run/Solo.out/Barcodes.stats	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_1/run/Solo.out/Barcodes.stats	792	present
S5_1	star_qc	S5_1/run/outs/velocyto_feature_bc_matrix_manifest.json	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_1/run/outs/velocyto_feature_bc_matrix_manifest.json	887	present
S5_1	solo_qc	S5_1/run/Solo.out/GeneFull/Summary.csv	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_1/run/Solo.out/GeneFull/Summary.csv	693	present
S5_1	solo_qc	S5_1/run/Solo.out/Velocyto/Summary.csv	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_1/run/Solo.out/Velocyto/Summary.csv	340	present
S5_1	solo_qc	S5_1/run/Solo.out/GeneFull/Features.stats	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_1/run/Solo.out/GeneFull/Features.stats	726	present
S5_1	solo_qc	S5_1/run/Solo.out/Velocyto/Features.stats	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_1/run/Solo.out/Velocyto/Features.stats	726	present
S5_1	solo_qc	S5_1/run/Solo.out/GeneFull/UMIperCellSorted.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_1/run/Solo.out/GeneFull/UMIperCellSorted.txt	5381943	present
S5_1	feature_assignment_qc	S5_1/run/cr_assign/CRISPR_Guide_Capture/grna_s5_1/PolyIII/barcodes.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_1/run/cr_assign/CRISPR_Guide_Capture/grna_s5_1/PolyIII/barcodes.txt	3626134	present
S5_1	feature_assignment_qc	S5_1/run/cr_assign/CRISPR_Guide_Capture/grna_s5_1/PolyIII/deduped_counts_histograms.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_1/run/cr_assign/CRISPR_Guide_Capture/grna_s5_1/PolyIII/deduped_counts_histograms.txt	74434	present
S5_1	feature_assignment_qc	S5_1/run/cr_assign/CRISPR_Guide_Capture/grna_s5_1/PolyIII/feature_sequences.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_1/run/cr_assign/CRISPR_Guide_Capture/grna_s5_1/PolyIII/feature_sequences.txt	31702	present
S5_1	feature_assignment_qc	S5_1/run/cr_assign/CRISPR_Guide_Capture/grna_s5_1/PolyIII/features.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_1/run/cr_assign/CRISPR_Guide_Capture/grna_s5_1/PolyIII/features.txt	171	present
S5_1	feature_assignment_qc	S5_1/run/cr_assign/CRISPR_Guide_Capture/grna_s5_1/PolyIII/filtered/barcodes.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_1/run/cr_assign/CRISPR_Guide_Capture/grna_s5_1/PolyIII/filtered/barcodes.txt	492711	present
S5_1	feature_assignment_qc	S5_1/run/cr_assign/CRISPR_Guide_Capture/grna_s5_1/PolyIII/filtered/features.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_1/run/cr_assign/CRISPR_Guide_Capture/grna_s5_1/PolyIII/filtered/features.txt	171	present
S5_1	feature_assignment_qc	S5_1/run/cr_assign/CRISPR_Guide_Capture/grna_s5_1/PolyIII/filtered/stats.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_1/run/cr_assign/CRISPR_Guide_Capture/grna_s5_1/PolyIII/filtered/stats.txt	837	present
S5_1	feature_assignment_qc	S5_1/run/cr_assign/CRISPR_Guide_Capture/grna_s5_1/PolyIII/filtered_barcodes.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_1/run/cr_assign/CRISPR_Guide_Capture/grna_s5_1/PolyIII/filtered_barcodes.txt	66640	present
S5_1	feature_assignment_qc	S5_1/run/cr_assign/CRISPR_Guide_Capture/grna_s5_1/PolyIII/stats.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_1/run/cr_assign/CRISPR_Guide_Capture/grna_s5_1/PolyIII/stats.txt	833	present
S5_1	feature_assignment_qc	S5_1/run/cr_assign/CRISPR_Guide_Capture/grna_s5_1/assignBarcodes.api_run.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_1/run/cr_assign/CRISPR_Guide_Capture/grna_s5_1/assignBarcodes.api_run.txt	2073	present
S5_1	feature_assignment_qc	S5_1/run/cr_assign/CRISPR_Guide_Capture/grna_s5_1/whitelist.normalized.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_1/run/cr_assign/CRISPR_Guide_Capture/grna_s5_1/whitelist.normalized.txt	62668800	present
S5_1	feature_assignment_qc	S5_1/run/cr_assign/Custom/larry_s5_1/LARRY/barcodes.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_1/run/cr_assign/Custom/larry_s5_1/LARRY/barcodes.txt	3403400	present
S5_1	feature_assignment_qc	S5_1/run/cr_assign/Custom/larry_s5_1/LARRY/deduped_counts_histograms.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_1/run/cr_assign/Custom/larry_s5_1/LARRY/deduped_counts_histograms.txt	384054	present
S5_1	feature_assignment_qc	S5_1/run/cr_assign/Custom/larry_s5_1/LARRY/feature_sequences.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_1/run/cr_assign/Custom/larry_s5_1/LARRY/feature_sequences.txt	4835178	present
S5_1	feature_assignment_qc	S5_1/run/cr_assign/Custom/larry_s5_1/LARRY/features.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_1/run/cr_assign/Custom/larry_s5_1/LARRY/features.txt	2102706	present
S5_1	feature_assignment_qc	S5_1/run/cr_assign/Custom/larry_s5_1/LARRY/filtered/barcodes.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_1/run/cr_assign/Custom/larry_s5_1/LARRY/filtered/barcodes.txt	490059	present
S5_1	feature_assignment_qc	S5_1/run/cr_assign/Custom/larry_s5_1/LARRY/filtered/features.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_1/run/cr_assign/Custom/larry_s5_1/LARRY/filtered/features.txt	2102706	present
S5_1	feature_assignment_qc	S5_1/run/cr_assign/Custom/larry_s5_1/LARRY/filtered/stats.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_1/run/cr_assign/Custom/larry_s5_1/LARRY/filtered/stats.txt	833	present
S5_1	feature_assignment_qc	S5_1/run/cr_assign/Custom/larry_s5_1/LARRY/filtered_barcodes.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_1/run/cr_assign/Custom/larry_s5_1/LARRY/filtered_barcodes.txt	239632	present
S5_1	feature_assignment_qc	S5_1/run/cr_assign/Custom/larry_s5_1/LARRY/stats.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_1/run/cr_assign/Custom/larry_s5_1/LARRY/stats.txt	829	present
S5_1	feature_assignment_qc	S5_1/run/cr_assign/Custom/larry_s5_1/assignBarcodes.api_run.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_1/run/cr_assign/Custom/larry_s5_1/assignBarcodes.api_run.txt	2936	present
S5_1	crispr_calls	S5_1/run/outs/crispr_analysis/protospacer_calls_per_cell.csv	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_1/run/outs/crispr_analysis/protospacer_calls_per_cell.csv	864811	present
S5_1	crispr_calls	S5_1/run/outs/crispr_analysis/protospacer_calls_summary.csv	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_1/run/outs/crispr_analysis/protospacer_calls_summary.csv	626	present
S5_1	crispr_calls	S5_1/run/outs/crispr_analysis/protospacer_umi_thresholds.csv	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_1/run/outs/crispr_analysis/protospacer_umi_thresholds.csv	267	present
S5_1	crispr_calls	S5_1/run/outs/crispr_analysis/protospacer_umi_thresholds.json	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_1/run/outs/crispr_analysis/protospacer_umi_thresholds.json	484	present
S5_1	primary_h5ad	S5_1/downstream_genefull_velocyto_cellbender/filtered_counts.h5ad	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_1/downstream_genefull_velocyto_cellbender/filtered_counts.h5ad	4602006058	present
S5_1	primary_h5ad	S5_1/downstream_genefull_velocyto_cellbender/default_singlet_filtered_counts.h5ad	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_1/downstream_genefull_velocyto_cellbender/default_singlet_filtered_counts.h5ad	3995038349	present
S5_1	downstream_qc	S5_1/downstream_genefull_velocyto_cellbender/summary.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_1/downstream_genefull_velocyto_cellbender/summary.txt	21272	present
S5_1	downstream_qc	S5_1/downstream_genefull_velocyto_cellbender/final_counts.summary.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_1/downstream_genefull_velocyto_cellbender/final_counts.summary.txt	21266	present
S5_1	downstream_qc	S5_1/downstream_genefull_velocyto_cellbender/adaptive_qc_threshold.json	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_1/downstream_genefull_velocyto_cellbender/adaptive_qc_threshold.json	399	present
S5_1	downstream_qc	S5_1/downstream_genefull_velocyto_cellbender/gene_quantile_histogram.html	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_1/downstream_genefull_velocyto_cellbender/gene_quantile_histogram.html	3845258	present
S5_1	downstream_qc	S5_1/downstream_genefull_velocyto_cellbender/gene_quantile_histogram.png	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_1/downstream_genefull_velocyto_cellbender/gene_quantile_histogram.png	174935	present
S5_1	downstream_qc	S5_1/downstream_genefull_velocyto_cellbender/filtered_barcodes_with_scores.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_1/downstream_genefull_velocyto_cellbender/filtered_barcodes_with_scores.txt	1360267	present
S5_1	downstream_qc	S5_1/downstream_genefull_velocyto_cellbender/doublet_barcodes.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_1/downstream_genefull_velocyto_cellbender/doublet_barcodes.txt	98078	present
S5_1	downstream_qc	S5_1/downstream_genefull_velocyto_cellbender/non_empty_barcodes.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_1/downstream_genefull_velocyto_cellbender/non_empty_barcodes.txt	552824	present
S5_1	downstream_qc	S5_1/downstream_genefull_velocyto_cellbender/scimilarity_annotation.log	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_1/downstream_genefull_velocyto_cellbender/scimilarity_annotation.log	1682	present
S5_1	downstream_qc	S5_1/downstream_genefull_velocyto_cellbender/remote_cellbender_20260514_133551.log	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_1/downstream_genefull_velocyto_cellbender/remote_cellbender_20260514_133551.log	35378	present
S5_1	cellbender_qc	S5_1/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_metrics.csv	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_1/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_metrics.csv	589	present
S5_1	cellbender_qc	S5_1/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_cell_barcodes.csv	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_1/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_cell_barcodes.csv	622478	present
S5_1	cellbender_qc	S5_1/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_report.html	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_1/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_report.html	1173771	present
S5_1	cellbender_qc	S5_1/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts.log	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_1/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts.log	34194	present
S5_1	cellbender_qc	S5_1/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts.pdf	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_1/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts.pdf	137433	present
S5_1	feature_h5ad	S5_1/downstream_genefull_velocyto_cellbender/feature_libraries/grna_s5_1/filtered_feature_library.h5ad	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_1/downstream_genefull_velocyto_cellbender/feature_libraries/grna_s5_1/filtered_feature_library.h5ad	4045701	present
S5_1	feature_h5ad	S5_1/downstream_genefull_velocyto_cellbender/feature_libraries/grna_s5_1/raw_feature_library.h5ad	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_1/downstream_genefull_velocyto_cellbender/feature_libraries/grna_s5_1/raw_feature_library.h5ad	28118650	present
S5_1	feature_h5ad	S5_1/downstream_genefull_velocyto_cellbender/feature_libraries/larry_s5_1/filtered_feature_library.h5ad	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_1/downstream_genefull_velocyto_cellbender/feature_libraries/larry_s5_1/filtered_feature_library.h5ad	26481180	present
S5_1	feature_h5ad	S5_1/downstream_genefull_velocyto_cellbender/feature_libraries/larry_s5_1/raw_feature_library.h5ad	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_1/downstream_genefull_velocyto_cellbender/feature_libraries/larry_s5_1/raw_feature_library.h5ad	43891368	present
S5_1	feature_qc	S5_1/downstream_genefull_velocyto_cellbender/feature_libraries/grna_s5_1/manifest.json	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_1/downstream_genefull_velocyto_cellbender/feature_libraries/grna_s5_1/manifest.json	1876	present
S5_1	feature_qc	S5_1/downstream_genefull_velocyto_cellbender/feature_libraries/larry_s5_1/manifest.json	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_1/downstream_genefull_velocyto_cellbender/feature_libraries/larry_s5_1/manifest.json	1701	present
S5_2	sample_qc	S5_2/RUN_COMMAND.sh	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_2/RUN_COMMAND.sh	3128	present
S5_2	sample_qc	S5_2/RUN_MANIFEST.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_2/RUN_MANIFEST.txt	597	present
S5_2	sample_qc	S5_2/SAMPLE_PIPELINE_COMPLETE.ok	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_2/SAMPLE_PIPELINE_COMPLETE.ok	3	present
S5_2	sample_qc	S5_2/pf_multi_config.csv	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_2/pf_multi_config.csv	876	present
S5_2	sample_qc	S5_2/star.log	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_2/star.log	28327	present
S5_2	sample_qc	S5_2/downstream.log	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_2/downstream.log	15163	present
S5_2	sample_qc	S5_2/prepare_velocyto.log	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_2/prepare_velocyto.log	573	present
S5_2	sample_qc	S5_2/remote_cellbender_driver.log	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_2/remote_cellbender_driver.log	5858	present
S5_2	star_qc	S5_2/run/Log.out	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_2/run/Log.out	633191	present
S5_2	star_qc	S5_2/run/Log.final.out	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_2/run/Log.final.out	3336	present
S5_2	star_qc	S5_2/run/Log.progress.out	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_2/run/Log.progress.out	2606	present
S5_2	star_qc	S5_2/run/Solo.out/Barcodes.stats	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_2/run/Solo.out/Barcodes.stats	792	present
S5_2	star_qc	S5_2/run/outs/velocyto_feature_bc_matrix_manifest.json	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_2/run/outs/velocyto_feature_bc_matrix_manifest.json	887	present
S5_2	solo_qc	S5_2/run/Solo.out/GeneFull/Summary.csv	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_2/run/Solo.out/GeneFull/Summary.csv	690	present
S5_2	solo_qc	S5_2/run/Solo.out/Velocyto/Summary.csv	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_2/run/Solo.out/Velocyto/Summary.csv	340	present
S5_2	solo_qc	S5_2/run/Solo.out/GeneFull/Features.stats	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_2/run/Solo.out/GeneFull/Features.stats	726	present
S5_2	solo_qc	S5_2/run/Solo.out/Velocyto/Features.stats	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_2/run/Solo.out/Velocyto/Features.stats	726	present
S5_2	solo_qc	S5_2/run/Solo.out/GeneFull/UMIperCellSorted.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_2/run/Solo.out/GeneFull/UMIperCellSorted.txt	4664340	present
S5_2	feature_assignment_qc	S5_2/run/cr_assign/CRISPR_Guide_Capture/grna_s5_2/PolyIII/barcodes.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_2/run/cr_assign/CRISPR_Guide_Capture/grna_s5_2/PolyIII/barcodes.txt	3631115	present
S5_2	feature_assignment_qc	S5_2/run/cr_assign/CRISPR_Guide_Capture/grna_s5_2/PolyIII/deduped_counts_histograms.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_2/run/cr_assign/CRISPR_Guide_Capture/grna_s5_2/PolyIII/deduped_counts_histograms.txt	71029	present
S5_2	feature_assignment_qc	S5_2/run/cr_assign/CRISPR_Guide_Capture/grna_s5_2/PolyIII/feature_sequences.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_2/run/cr_assign/CRISPR_Guide_Capture/grna_s5_2/PolyIII/feature_sequences.txt	31686	present
S5_2	feature_assignment_qc	S5_2/run/cr_assign/CRISPR_Guide_Capture/grna_s5_2/PolyIII/features.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_2/run/cr_assign/CRISPR_Guide_Capture/grna_s5_2/PolyIII/features.txt	171	present
S5_2	feature_assignment_qc	S5_2/run/cr_assign/CRISPR_Guide_Capture/grna_s5_2/PolyIII/filtered/barcodes.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_2/run/cr_assign/CRISPR_Guide_Capture/grna_s5_2/PolyIII/filtered/barcodes.txt	561119	present
S5_2	feature_assignment_qc	S5_2/run/cr_assign/CRISPR_Guide_Capture/grna_s5_2/PolyIII/filtered/features.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_2/run/cr_assign/CRISPR_Guide_Capture/grna_s5_2/PolyIII/filtered/features.txt	171	present
S5_2	feature_assignment_qc	S5_2/run/cr_assign/CRISPR_Guide_Capture/grna_s5_2/PolyIII/filtered/stats.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_2/run/cr_assign/CRISPR_Guide_Capture/grna_s5_2/PolyIII/filtered/stats.txt	837	present
S5_2	feature_assignment_qc	S5_2/run/cr_assign/CRISPR_Guide_Capture/grna_s5_2/PolyIII/filtered_barcodes.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_2/run/cr_assign/CRISPR_Guide_Capture/grna_s5_2/PolyIII/filtered_barcodes.txt	61744	present
S5_2	feature_assignment_qc	S5_2/run/cr_assign/CRISPR_Guide_Capture/grna_s5_2/PolyIII/stats.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_2/run/cr_assign/CRISPR_Guide_Capture/grna_s5_2/PolyIII/stats.txt	833	present
S5_2	feature_assignment_qc	S5_2/run/cr_assign/CRISPR_Guide_Capture/grna_s5_2/assignBarcodes.api_run.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_2/run/cr_assign/CRISPR_Guide_Capture/grna_s5_2/assignBarcodes.api_run.txt	2073	present
S5_2	feature_assignment_qc	S5_2/run/cr_assign/CRISPR_Guide_Capture/grna_s5_2/whitelist.normalized.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_2/run/cr_assign/CRISPR_Guide_Capture/grna_s5_2/whitelist.normalized.txt	62668800	present
S5_2	feature_assignment_qc	S5_2/run/cr_assign/Custom/larry_s5_2/LARRY/barcodes.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_2/run/cr_assign/Custom/larry_s5_2/LARRY/barcodes.txt	3483351	present
S5_2	feature_assignment_qc	S5_2/run/cr_assign/Custom/larry_s5_2/LARRY/deduped_counts_histograms.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_2/run/cr_assign/Custom/larry_s5_2/LARRY/deduped_counts_histograms.txt	389457	present
S5_2	feature_assignment_qc	S5_2/run/cr_assign/Custom/larry_s5_2/LARRY/feature_sequences.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_2/run/cr_assign/Custom/larry_s5_2/LARRY/feature_sequences.txt	5352776	present
S5_2	feature_assignment_qc	S5_2/run/cr_assign/Custom/larry_s5_2/LARRY/features.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_2/run/cr_assign/Custom/larry_s5_2/LARRY/features.txt	2102706	present
S5_2	feature_assignment_qc	S5_2/run/cr_assign/Custom/larry_s5_2/LARRY/filtered/barcodes.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_2/run/cr_assign/Custom/larry_s5_2/LARRY/filtered/barcodes.txt	558280	present
S5_2	feature_assignment_qc	S5_2/run/cr_assign/Custom/larry_s5_2/LARRY/filtered/features.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_2/run/cr_assign/Custom/larry_s5_2/LARRY/filtered/features.txt	2102706	present
S5_2	feature_assignment_qc	S5_2/run/cr_assign/Custom/larry_s5_2/LARRY/filtered/stats.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_2/run/cr_assign/Custom/larry_s5_2/LARRY/filtered/stats.txt	833	present
S5_2	feature_assignment_qc	S5_2/run/cr_assign/Custom/larry_s5_2/LARRY/filtered_barcodes.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_2/run/cr_assign/Custom/larry_s5_2/LARRY/filtered_barcodes.txt	252212	present
S5_2	feature_assignment_qc	S5_2/run/cr_assign/Custom/larry_s5_2/LARRY/stats.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_2/run/cr_assign/Custom/larry_s5_2/LARRY/stats.txt	829	present
S5_2	feature_assignment_qc	S5_2/run/cr_assign/Custom/larry_s5_2/assignBarcodes.api_run.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_2/run/cr_assign/Custom/larry_s5_2/assignBarcodes.api_run.txt	2934	present
S5_2	crispr_calls	S5_2/run/outs/crispr_analysis/protospacer_calls_per_cell.csv	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_2/run/outs/crispr_analysis/protospacer_calls_per_cell.csv	978646	present
S5_2	crispr_calls	S5_2/run/outs/crispr_analysis/protospacer_calls_summary.csv	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_2/run/outs/crispr_analysis/protospacer_calls_summary.csv	627	present
S5_2	crispr_calls	S5_2/run/outs/crispr_analysis/protospacer_umi_thresholds.csv	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_2/run/outs/crispr_analysis/protospacer_umi_thresholds.csv	266	present
S5_2	crispr_calls	S5_2/run/outs/crispr_analysis/protospacer_umi_thresholds.json	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_2/run/outs/crispr_analysis/protospacer_umi_thresholds.json	483	present
S5_2	primary_h5ad	S5_2/downstream_genefull_velocyto_cellbender/filtered_counts.h5ad	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_2/downstream_genefull_velocyto_cellbender/filtered_counts.h5ad	4060687451	present
S5_2	primary_h5ad	S5_2/downstream_genefull_velocyto_cellbender/default_singlet_filtered_counts.h5ad	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_2/downstream_genefull_velocyto_cellbender/default_singlet_filtered_counts.h5ad	3367582641	present
S5_2	downstream_qc	S5_2/downstream_genefull_velocyto_cellbender/summary.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_2/downstream_genefull_velocyto_cellbender/summary.txt	21259	present
S5_2	downstream_qc	S5_2/downstream_genefull_velocyto_cellbender/final_counts.summary.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_2/downstream_genefull_velocyto_cellbender/final_counts.summary.txt	21259	present
S5_2	downstream_qc	S5_2/downstream_genefull_velocyto_cellbender/adaptive_qc_threshold.json	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_2/downstream_genefull_velocyto_cellbender/adaptive_qc_threshold.json	399	present
