dataset	sample	relative_path	bytes	source	source_mtime_utc	destination
JAX scRNAseq02	OVOL1-Day-5	OVOL1-Day-5/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_report.html	1104672	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L3/samples/OVOL1-Day-5/downstream_genefull_velocyto_cellbender_remote/cellbender/cellbender_counts_report.html	2026-05-22T06:38:00Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/OVOL1-Day-5/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_report.html
JAX scRNAseq02	OVOL1-Day-5	OVOL1-Day-5/downstream_genefull_velocyto_cellbender/counts.h5ad	949833654	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L3/samples/OVOL1-Day-5/downstream_genefull_velocyto_cellbender_remote/counts.h5ad	2026-05-22T06:38:07Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/OVOL1-Day-5/downstream_genefull_velocyto_cellbender/counts.h5ad
JAX scRNAseq02	OVOL1-Day-5	OVOL1-Day-5/downstream_genefull_velocyto_cellbender/default_singlet_filtered_counts.h5ad	439639218	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L3/samples/OVOL1-Day-5/downstream_genefull_velocyto_cellbender_remote/default_singlet_filtered_counts.h5ad	2026-05-22T06:38:21Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/OVOL1-Day-5/downstream_genefull_velocyto_cellbender/default_singlet_filtered_counts.h5ad
JAX scRNAseq02	OVOL1-Day-5	OVOL1-Day-5/downstream_genefull_velocyto_cellbender/doublet_barcodes.txt	6916	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L3/samples/OVOL1-Day-5/downstream_genefull_velocyto_cellbender_remote/doublet_barcodes.txt	2026-05-22T05:55:03Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/OVOL1-Day-5/downstream_genefull_velocyto_cellbender/doublet_barcodes.txt
JAX scRNAseq02	OVOL1-Day-5	OVOL1-Day-5/downstream_genefull_velocyto_cellbender/filtered_barcodes_with_scores.txt	212612	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L3/samples/OVOL1-Day-5/downstream_genefull_velocyto_cellbender_remote/filtered_barcodes_with_scores.txt	2026-05-22T05:55:03Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/OVOL1-Day-5/downstream_genefull_velocyto_cellbender/filtered_barcodes_with_scores.txt
JAX scRNAseq02	OVOL1-Day-5	OVOL1-Day-5/downstream_genefull_velocyto_cellbender/filtered_counts.h5ad	500466496	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L3/samples/OVOL1-Day-5/downstream_genefull_velocyto_cellbender_remote/filtered_counts.h5ad	2026-05-22T06:38:17Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/OVOL1-Day-5/downstream_genefull_velocyto_cellbender/filtered_counts.h5ad
JAX scRNAseq02	OVOL1-Day-5	OVOL1-Day-5/downstream_genefull_velocyto_cellbender/final_counts.h5ad	994087734	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L3/samples/OVOL1-Day-5/downstream_genefull_velocyto_cellbender_remote/final_counts.h5ad	2026-05-22T06:38:22Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/OVOL1-Day-5/downstream_genefull_velocyto_cellbender/final_counts.h5ad
JAX scRNAseq02	OVOL1-Day-5	OVOL1-Day-5/downstream_genefull_velocyto_cellbender/gene_quantile_histogram.html	3679735	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L3/samples/OVOL1-Day-5/downstream_genefull_velocyto_cellbender_remote/gene_quantile_histogram.html	2026-05-22T05:56:14Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/OVOL1-Day-5/downstream_genefull_velocyto_cellbender/gene_quantile_histogram.html
JAX scRNAseq02	OVOL1-Day-5	OVOL1-Day-5/downstream_genefull_velocyto_cellbender/gene_quantile_histogram.png	197728	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L3/samples/OVOL1-Day-5/downstream_genefull_velocyto_cellbender_remote/gene_quantile_histogram.png	2026-05-22T05:56:15Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/OVOL1-Day-5/downstream_genefull_velocyto_cellbender/gene_quantile_histogram.png
JAX scRNAseq02	OVOL1-Day-5	OVOL1-Day-5/downstream_genefull_velocyto_cellbender/non_empty_barcodes.txt	87590	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L3/samples/OVOL1-Day-5/downstream_genefull_velocyto_cellbender_remote/non_empty_barcodes.txt	2026-05-22T05:54:39Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/OVOL1-Day-5/downstream_genefull_velocyto_cellbender/non_empty_barcodes.txt
JAX scRNAseq02	OVOL1-Day-5	OVOL1-Day-5/downstream_genefull_velocyto_cellbender/summary.txt	13074	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L3/samples/OVOL1-Day-5/downstream_genefull_velocyto_cellbender_remote/summary.txt	2026-05-22T06:38:27Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/OVOL1-Day-5/downstream_genefull_velocyto_cellbender/summary.txt
JAX scRNAseq02	OVOL1-Day-5	OVOL1-Day-5/downstream_genefull_velocyto_cellbender/unfiltered_counts.h5ad	994087734	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L3/samples/OVOL1-Day-5/downstream_genefull_velocyto_cellbender_remote/unfiltered_counts.h5ad	2026-05-22T06:38:13Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/OVOL1-Day-5/downstream_genefull_velocyto_cellbender/unfiltered_counts.h5ad
JAX scRNAseq02	WT-PrS-20pct-Day-5	WT-PrS-20pct-Day-5/downstream_genefull_velocyto_cellbender/adaptive_qc_threshold.json	1033	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L3/samples/WT-PrS-20pct-Day-5/downstream_genefull_velocyto_cellbender_remote/adaptive_qc_threshold.json	2026-05-22T06:42:57Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/WT-PrS-20pct-Day-5/downstream_genefull_velocyto_cellbender/adaptive_qc_threshold.json
JAX scRNAseq02	WT-PrS-20pct-Day-5	WT-PrS-20pct-Day-5/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts.log	33784	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L3/samples/WT-PrS-20pct-Day-5/downstream_genefull_velocyto_cellbender_remote/cellbender/cellbender_counts.log	2026-05-22T07:20:24Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/WT-PrS-20pct-Day-5/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts.log
JAX scRNAseq02	WT-PrS-20pct-Day-5	WT-PrS-20pct-Day-5/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts.pdf	69822	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L3/samples/WT-PrS-20pct-Day-5/downstream_genefull_velocyto_cellbender_remote/cellbender/cellbender_counts.pdf	2026-05-22T07:14:20Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/WT-PrS-20pct-Day-5/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts.pdf
JAX scRNAseq02	WT-PrS-20pct-Day-5	WT-PrS-20pct-Day-5/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_cell_barcodes.csv	583243	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L3/samples/WT-PrS-20pct-Day-5/downstream_genefull_velocyto_cellbender_remote/cellbender/cellbender_counts_cell_barcodes.csv	2026-05-22T07:14:20Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/WT-PrS-20pct-Day-5/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_cell_barcodes.csv
JAX scRNAseq02	WT-PrS-20pct-Day-5	WT-PrS-20pct-Day-5/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_metrics.csv	585	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L3/samples/WT-PrS-20pct-Day-5/downstream_genefull_velocyto_cellbender_remote/cellbender/cellbender_counts_metrics.csv	2026-05-22T07:20:08Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/WT-PrS-20pct-Day-5/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_metrics.csv
JAX scRNAseq02	WT-PrS-20pct-Day-5	WT-PrS-20pct-Day-5/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_report.html	1071129	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L3/samples/WT-PrS-20pct-Day-5/downstream_genefull_velocyto_cellbender_remote/cellbender/cellbender_counts_report.html	2026-05-22T07:20:24Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/WT-PrS-20pct-Day-5/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_report.html
JAX scRNAseq02	WT-PrS-20pct-Day-5	WT-PrS-20pct-Day-5/downstream_genefull_velocyto_cellbender/counts.h5ad	891064246	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L3/samples/WT-PrS-20pct-Day-5/downstream_genefull_velocyto_cellbender_remote/counts.h5ad	2026-05-22T07:20:31Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/WT-PrS-20pct-Day-5/downstream_genefull_velocyto_cellbender/counts.h5ad
JAX scRNAseq02	WT-PrS-20pct-Day-5	WT-PrS-20pct-Day-5/downstream_genefull_velocyto_cellbender/default_singlet_filtered_counts.h5ad	124261830	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L3/samples/WT-PrS-20pct-Day-5/downstream_genefull_velocyto_cellbender_remote/default_singlet_filtered_counts.h5ad	2026-05-22T07:20:44Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/WT-PrS-20pct-Day-5/downstream_genefull_velocyto_cellbender/default_singlet_filtered_counts.h5ad
JAX scRNAseq02	WT-PrS-20pct-Day-5	WT-PrS-20pct-Day-5/downstream_genefull_velocyto_cellbender/doublet_barcodes.txt	13832	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L3/samples/WT-PrS-20pct-Day-5/downstream_genefull_velocyto_cellbender_remote/doublet_barcodes.txt	2026-05-22T06:40:56Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/WT-PrS-20pct-Day-5/downstream_genefull_velocyto_cellbender/doublet_barcodes.txt
JAX scRNAseq02	WT-PrS-20pct-Day-5	WT-PrS-20pct-Day-5/downstream_genefull_velocyto_cellbender/filtered_barcodes_with_scores.txt	391613	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L3/samples/WT-PrS-20pct-Day-5/downstream_genefull_velocyto_cellbender_remote/filtered_barcodes_with_scores.txt	2026-05-22T06:40:56Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/WT-PrS-20pct-Day-5/downstream_genefull_velocyto_cellbender/filtered_barcodes_with_scores.txt
JAX scRNAseq02	WT-PrS-20pct-Day-5	WT-PrS-20pct-Day-5/downstream_genefull_velocyto_cellbender/filtered_counts.h5ad	125021376	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L3/samples/WT-PrS-20pct-Day-5/downstream_genefull_velocyto_cellbender_remote/filtered_counts.h5ad	2026-05-22T07:20:41Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/WT-PrS-20pct-Day-5/downstream_genefull_velocyto_cellbender/filtered_counts.h5ad
JAX scRNAseq02	WT-PrS-20pct-Day-5	WT-PrS-20pct-Day-5/downstream_genefull_velocyto_cellbender/final_counts.h5ad	935318326	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L3/samples/WT-PrS-20pct-Day-5/downstream_genefull_velocyto_cellbender_remote/final_counts.h5ad	2026-05-22T07:20:45Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/WT-PrS-20pct-Day-5/downstream_genefull_velocyto_cellbender/final_counts.h5ad
JAX scRNAseq02	WT-PrS-20pct-Day-5	WT-PrS-20pct-Day-5/downstream_genefull_velocyto_cellbender/gene_quantile_histogram.html	3706033	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L3/samples/WT-PrS-20pct-Day-5/downstream_genefull_velocyto_cellbender_remote/gene_quantile_histogram.html	2026-05-22T06:42:59Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/WT-PrS-20pct-Day-5/downstream_genefull_velocyto_cellbender/gene_quantile_histogram.html
JAX scRNAseq02	WT-PrS-20pct-Day-5	WT-PrS-20pct-Day-5/downstream_genefull_velocyto_cellbender/gene_quantile_histogram.png	189896	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L3/samples/WT-PrS-20pct-Day-5/downstream_genefull_velocyto_cellbender_remote/gene_quantile_histogram.png	2026-05-22T06:43:00Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/WT-PrS-20pct-Day-5/downstream_genefull_velocyto_cellbender/gene_quantile_histogram.png
JAX scRNAseq02	WT-PrS-20pct-Day-5	WT-PrS-20pct-Day-5/downstream_genefull_velocyto_cellbender/non_empty_barcodes.txt	158973	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L3/samples/WT-PrS-20pct-Day-5/downstream_genefull_velocyto_cellbender_remote/non_empty_barcodes.txt	2026-05-22T06:39:58Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/WT-PrS-20pct-Day-5/downstream_genefull_velocyto_cellbender/non_empty_barcodes.txt
JAX scRNAseq02	WT-PrS-20pct-Day-5	WT-PrS-20pct-Day-5/downstream_genefull_velocyto_cellbender/summary.txt	11806	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L3/samples/WT-PrS-20pct-Day-5/downstream_genefull_velocyto_cellbender_remote/summary.txt	2026-05-22T07:20:48Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/WT-PrS-20pct-Day-5/downstream_genefull_velocyto_cellbender/summary.txt
JAX scRNAseq02	WT-PrS-20pct-Day-5	WT-PrS-20pct-Day-5/downstream_genefull_velocyto_cellbender/unfiltered_counts.h5ad	935318326	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E34-L3/samples/WT-PrS-20pct-Day-5/downstream_genefull_velocyto_cellbender_remote/unfiltered_counts.h5ad	2026-05-22T07:20:37Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/WT-PrS-20pct-Day-5/downstream_genefull_velocyto_cellbender/unfiltered_counts.h5ad
JAX scRNAseq02		README.txt	1411	/mnt/pikachu/JAX_scRNAseq02_handoff/JAX-scRNAseq02-5-22-26/README.txt	2026-05-22T13:55:26Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/README.txt
JAX scRNAseq02		MANIFEST.tsv	80381	/mnt/pikachu/JAX_scRNAseq02_handoff/JAX-scRNAseq02-5-22-26/MANIFEST.tsv	2026-05-22T13:55:26Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/MANIFEST.tsv
JAX scRNAseq02		PROVENANCE.md	1242	/mnt/pikachu/JAX_scRNAseq02_handoff/JAX-scRNAseq02-5-22-26/PROVENANCE.md	2026-05-22T13:55:26Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26/PROVENANCE.md
